X,Y,Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Anttype,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng,pcd_sector,geo_code
463844.6878,196278.1391,T-Mobile,91856,SU6374096330,16,GSM,1800,SECTOR,30,32,,51.661668,-1.078363,OX447,38
463844.6878,196278.1391,T-Mobile,91856,SU6374096330,16,GSM,1800,SECTOR,30,32,,51.661668,-1.078363,OX447,38
464554.7936,203149.0118,T-Mobile,93175,SP6445003200,17,GSM,1800,SECTOR,26,32,,51.723356,-1.066829,OX447,38
464554.7936,203149.0118,T-Mobile,93175,SP6445003200,17,GSM,1800,SECTOR,26,32,,51.723356,-1.066829,OX447,38
464554.7936,203149.0118,T-Mobile,93175,SP6445003200,17,GSM,1800,SECTOR,26,32,,51.723356,-1.066829,OX447,38
464694.8486,203114.9862,Vodafone,1005,SP6459003166,25,GSM,900,Macro,25.3,32,,51.723034,-1.064808,OX447,38
464694.8486,203114.9862,Vodafone,1005,SP6459003166,25,GSM,900,Macro,25.4,32,,51.723034,-1.064808,OX447,38
464694.8486,203114.9862,Vodafone,1005,SP6459003166,25,GSM,900,Macro,25.5,32,,51.723034,-1.064808,OX447,38
460854.3209,198708.4503,Vodafone,73334,SU6075098760,15,GSM,900,Macro,25.2,32,,51.683848,-1.121168,OX447,38
460854.3209,198708.4503,Vodafone,73334,SU6075098760,15,GSM,900,Macro,25.2,32,,51.683848,-1.121168,OX447,38
460854.3209,198708.4503,Vodafone,73334,SU6075098760,15,GSM,900,Macro,25.2,32,,51.683848,-1.121168,OX447,38
471696.6713,193041.8247,Airwave,TVY008A,SU7159193094,39.6,TETRA,400,Directional,21,25,,51.631629,-0.965524,OX495,38
469329.3329,191278.5979,Airwave,TVY076O,SU6922491331,33.2,TETRA,400,Directional,21,25,,51.616074,-1.00007,OX495,38
471915.7147,197108.2212,O2,2577,SU7181097160,7.5,GSM,900,Sectored,32,32,,51.668157,-0.961525,OX495,38
468120.1866,194629.9691,O2,10312,SU6801594682,16.5,GSM,900,Sectored,24,32,,51.64635,-1.01688,OX495,38
469345.3447,191287.6045,Orange,OXF0108,SU6924091340,36,GSM,1800,SECTOR,26,32,,51.616153,-0.999837,OX495,38
472065.7341,196968.1937,Orange,OXF7048,SU7196097020,8,GSM,1800,SECTOR,30.1,32,,51.666879,-0.959385,OX495,38
472080.7274,197008.2306,Three,OX0231,SU7197597060,6.24,UMTS,2100,Sectored,17.79,,65,51.667237,-0.95916,OX495,38
468119.2292,194767.9998,Three,OX0259,SU6801494820,15.3,UMTS,2100,Sectored,17.79,,65,51.647591,-1.016867,OX495,38
472045.7501,197793.2965,Three,OX0285,SU7194097845,15,UMTS,2100,Sectored,25.65,,65,51.674299,-0.959504,OX495,38
472045.7501,197793.2965,T-Mobile,61409,SU7194097845,13.3,GSM,1800,SECTOR,30,32,,51.674299,-0.959504,OX495,38
472045.7501,197793.2965,T-Mobile,61409,SU7194097845,13.3,GSM,1800,SECTOR,30,32,,51.674299,-0.959504,OX495,38
472045.7501,197793.2965,T-Mobile,61409,SU7194097845,15.3,GSM,1800,SECTOR,32,32,,51.674299,-0.959504,OX495,38
468119.2292,194767.9998,T-Mobile,91855,SU6801494820,16,GSM,1800,SECTOR,32,32,,51.647591,-1.016867,OX495,38
468119.2292,194767.9998,T-Mobile,91855,SU6801494820,16,GSM,1800,SECTOR,30,32,,51.647591,-1.016867,OX495,38
468119.2292,194767.9998,T-Mobile,91855,SU6801494820,16,GSM,1800,SECTOR,32,32,,51.647591,-1.016867,OX495,38
471725.6682,193027.7743,Vodafone,41,SU7162093080,30,GSM,900,Macro,24.5,32,,51.631499,-0.965108,OX495,38
471725.6682,193027.7743,Vodafone,41,SU7162093080,20.29,GSM,900,Macro,24.5,32,,51.631499,-0.965108,OX495,38
471725.6682,193027.7743,Vodafone,41,SU7162093080,20.29,GSM,900,Macro,23.1,32,,51.631499,-0.965108,OX495,38
472029.7069,197788.2848,Vodafone,1310,SU7192497840,18.6,GSM,900,Macro,26.8,32,,51.674256,-0.959737,OX495,38
472029.7069,197788.2848,Vodafone,1310,SU7192497840,18.6,GSM,900,Macro,26.9,32,,51.674256,-0.959737,OX495,38
472029.7069,197788.2848,Vodafone,1310,SU7192497840,18.6,GSM,900,Macro,26.9,32,,51.674256,-0.959737,OX495,38
468120.1866,194629.9691,Vodafone,77613,SU6801594682,13,GSM,900,Macro,25.6,32,,51.64635,-1.01688,OX495,38
468120.1866,194629.9691,Vodafone,77613,SU6801594682,13,GSM,900,Macro,25.6,32,,51.64635,-1.01688,OX495,38
468120.1866,194629.9691,Vodafone,77613,SU6801594682,13,GSM,900,Macro,25.6,32,,51.64635,-1.01688,OX495,38
448412.836,211990.0421,Orange,OXF0165,SP4831012040,15,GSM,1800,SECTOR,27.9,32,,51.804463,-1.299268,OX5 1,38
448412.836,211990.0421,Orange,OXF0165,SP4831012040,15,UMTS,2100,SECTOR,26.9,,65,51.804463,-1.299268,OX5 1,38
447702.7243,214850.3524,Orange,OXF7037,SP4760014900,10,GSM,1800,SECTOR,28.5,32,,51.830239,-1.309173,OX5 1,38
448302.7793,214750.4048,Orange,OXF7038,SP4820014800,11.5,GSM,1800,OMNI,22.2,32,,51.829289,-1.30048,OX5 1,38
448283.8338,215051.4371,Three,OX0075,SP4818115101,11,UMTS,2100,Sectored,18.4,,65,51.831997,-1.300713,OX5 1,38
448413.8013,211990.0513,Three,OX0211,SP4831112040,14.75,UMTS,2100,Sectored,17.89,,65,51.804463,-1.299254,OX5 1,38
449971.0281,212993.2123,Airwave,TVY140C,SP4986813043,39.4,TETRA,400,Directional,21,25,,51.813345,-1.276527,OX5 2,38
448414.8373,214994.4102,Network Rail,134,SP4831215044,15,GSM,900,MACRO,29,32,,51.831473,-1.29882,OX5 2,38
449340.9473,214000.3176,O2,2605,SP4923814050,14.75,GSM,900,Sectored,25,32,,51.822455,-1.285523,OX5 2,38
458145.0219,216276.5163,O2,11432,SP5804116326,16.5,GSM,900,Sectored,25.1,32,,51.842073,-1.157418,OX5 2,38
449982.0409,212974.1898,O2,37124,SP4987913024,20,GSM,900,Sectored,24,32,,51.813173,-1.27637,OX5 2,38
449340.9473,214000.3176,O2,2605,SP4923814050,14.75,UMTS,2100,Sectored,26.79,,65,51.822455,-1.285523,OX5 2,38
459204.1443,216150.4949,Orange,OXF0004,SP5910016200,15,GSM,1800,SECTOR,28.4,32,,51.840829,-1.142068,OX5 2,38
450003.004,213050.1465,Orange,OXF0032,SP4990013100,32.3,GSM,1800,SECTOR,28.1,32,,51.813854,-1.276055,OX5 2,38
450003.004,213050.1465,Orange,OXF0032,SP4990013100,32.3,UMTS,2100,SECTOR,27.9,,65,51.813854,-1.276055,OX5 2,38
448372.8361,217090.6074,Orange,OXF0136,SP4827017140,30,GSM,1800,SECTOR,27.1,32,,51.850322,-1.299137,OX5 2,38
448372.8361,217090.6074,Orange,OXF0136,SP4827017140,30,UMTS,2100,SECTOR,28.2,,65,51.850322,-1.299137,OX5 2,38
449864.9922,213021.1928,Three,OX0020,SP4976213071,22,UMTS,2100,Sectored,18.7,,65,51.813606,-1.278061,OX5 2,38
460447.3005,215904.4334,Three,OX0074,SP6034315954,17,UMTS,2100,Sectored,26.56,,65,51.838484,-1.124069,OX5 2,11
450023.003,212980.158,Three,OX0221,SP4992013030,34.3,UMTS,2100,Sectored,18.7,,65,51.813223,-1.275775,OX5 2,38
449342.9063,213990.326,Three,OX0266,SP4924014040,18,UMTS,2100,Sectored,17.79,,65,51.822365,-1.285496,OX5 2,38
449342.9063,213990.326,T-Mobile,91796,SP4924014040,18.7,GSM,1800,SECTOR,26,32,,51.822365,-1.285496,OX5 2,38
449342.9063,213990.326,T-Mobile,91796,SP4924014040,19.5,GSM,1800,SECTOR,26,32,,51.822365,-1.285496,OX5 2,38
449342.9063,213990.326,T-Mobile,91796,SP4924014040,18.7,GSM,1800,SECTOR,26,32,,51.822365,-1.285496,OX5 2,38
450023.003,212980.158,T-Mobile,93300,SP4992013030,35,GSM,1800,SECTOR,25,32,,51.813223,-1.275775,OX5 2,38
450023.003,212980.158,T-Mobile,93300,SP4992013030,35,GSM,1800,SECTOR,25,32,,51.813223,-1.275775,OX5 2,38
450023.003,212980.158,T-Mobile,93300,SP4992013030,35,GSM,1800,SECTOR,25,32,,51.813223,-1.275775,OX5 2,38
449340.9473,214000.3176,Vodafone,1366,SP4923814050,17.2,GSM,900,Macro,25.4,32,,51.822455,-1.285523,OX5 2,38
449340.9473,214000.3176,Vodafone,1366,SP4923814050,17.2,GSM,900,Macro,25.1,32,,51.822455,-1.285523,OX5 2,38
449340.9473,214000.3176,Vodafone,1366,SP4923814050,17.2,GSM,900,Macro,25.2,32,,51.822455,-1.285523,OX5 2,38
449340.9473,214000.3176,Vodafone,1366,SP4923814050,17.2,UMTS,2100,Macro,27.6,,65,51.822455,-1.285523,OX5 2,38
449340.9473,214000.3176,Vodafone,1366,SP4923814050,17.2,UMTS,2100,Macro,27.1,,65,51.822455,-1.285523,OX5 2,38
449340.9473,214000.3176,Vodafone,1366,SP4923814050,17.2,UMTS,2100,Macro,27.2,,65,51.822455,-1.285523,OX5 2,38
446705.6023,221017.1142,Airwave,TVY157G,SP4660321066,26.3,TETRA,400,Directional,21,25,,51.885764,-1.32281,OX5 3,38
448388.8389,224143.4402,Network Rail,133,SP4828624192,20,GSM,900,MACRO,29,32,,51.913727,-1.297918,OX5 3,38
447162.6718,221205.139,O2,36418,SP4706021254,23.8,GSM,900,Sectored,22.3,32,,51.887416,-1.316144,OX5 3,38
447252.6921,221301.1994,Orange,OXF0058,SP4715021350,25,GSM,1800,SECTOR,27.4,32,,51.888272,-1.314823,OX5 3,38
452424.3388,216815.6355,Three,OX0086,SP5232116865,30,UMTS,2100,Sectored,26.26,,65,51.847485,-1.240365,OX5 3,38
447202.7115,221251.1201,Three,OX0243,SP4710021300,24.3,UMTS,2100,Sectored,17.79,,65,51.887826,-1.315556,OX5 3,38
447202.7115,221251.1201,T-Mobile,92841,SP4710021300,25,GSM,1800,SECTOR,30,32,,51.887826,-1.315556,OX5 3,38
447202.7115,221251.1201,T-Mobile,92841,SP4710021300,25,GSM,1800,SECTOR,30,32,,51.887826,-1.315556,OX5 3,38
447202.7115,221251.1201,T-Mobile,92841,SP4710021300,25,GSM,1800,SECTOR,30,32,,51.887826,-1.315556,OX5 3,38
447177.7301,221236.0916,Vodafone,22324,SP4707521285,21,GSM,900,Macro,25.1,32,,51.887693,-1.315921,OX5 3,38
447177.7301,221236.0916,Vodafone,22324,SP4707521285,21,GSM,900,Macro,24.6,32,,51.887693,-1.315921,OX5 3,38
447177.7301,221236.0916,Vodafone,22324,SP4707521285,21,GSM,900,Macro,24.6,32,,51.887693,-1.315921,OX5 3,38
433190.9583,219350.9608,Airwave,TVY029B,SP3309019400,26.7,TETRA,400,Directional,21,25,,51.87175,-1.519318,OX7 3,38
434562.1068,215983.5437,Airwave,TVY154D,SP3446116033,23.3,TETRA,400,Omni,17,25,,51.841392,-1.499739,OX7 3,38
434291.1066,220112.0184,Network Rail,3214,SP3419020161,15,GSM,900,MACRO,25,32,,51.878526,-1.503264,OX7 3,38
437505.4636,216616.6921,Network Rail,6307,SP3740416666,15,GSM,900,MACRO,29,32,,51.846895,-1.45695,OX7 3,38
436281.2816,218978.882,O2,34352,SP3618019028,14.9,GSM,900,Sectored,24,32,,51.868213,-1.474473,OX7 3,38
436981.4391,219200.9867,Orange,OXF0080,SP3688019250,20,GSM,1800,SECTOR,27.8,32,,51.870164,-1.464281,OX7 3,38
433190.9583,219350.9608,Three,OX0195,SP3309019400,30.35,UMTS,2100,Sectored,17.89,,65,51.87175,-1.519318,OX7 3,38
433190.9583,219350.9608,T-Mobile,92772,SP3309019400,30,GSM,1800,SECTOR,31,32,,51.87175,-1.519318,OX7 3,38
433190.9583,219350.9608,T-Mobile,92772,SP3309019400,30,GSM,1800,SECTOR,31,32,,51.87175,-1.519318,OX7 3,38
433190.9583,219350.9608,T-Mobile,92772,SP3309019400,30,GSM,1800,SECTOR,31,32,,51.87175,-1.519318,OX7 3,38
436266.3252,218980.8875,Vodafone,22017,SP3616519030,13.5,GSM,900,Macro,25,32,,51.868232,-1.47469,OX7 3,38
436266.3252,218980.8875,Vodafone,22017,SP3616519030,13.5,GSM,900,Macro,25.2,32,,51.868232,-1.47469,OX7 3,38
439741.7744,225321.6585,Airwave,TVY024C,SP3964025370,20.6,TETRA,400,Omni,16,25,,51.925002,-1.423488,OX7 4,38
439233.7314,228772.0358,Airwave,TVY078O,SP3913228820,49.3,TETRA,400,Directional,21,25,,51.956058,-1.430483,OX7 4,38
436251.3311,225351.6336,Orange,OXF0054,SP3615025400,15,GSM,1800,SECTOR,28.6,32,,51.925509,-1.47424,OX7 4,38
437601.4965,230402.2934,Orange,OXF0085,SP3750030450,30,GSM,1800,SECTOR,28.3,32,,51.970827,-1.454056,OX7 4,38
439671.7979,225691.7245,Orange,OXF7035,SP3957025740,11.5,GSM,1800,MICROCELL,16.1,32,,51.928334,-1.424463,OX7 4,38
438981.6605,223371.3986,Orange,OXF7062,SP3888023420,9,GSM,1800,OMNI,21.4,32,,51.907522,-1.434761,OX7 4,38
439741.7744,225321.6585,Three,OX0242,SP3964025370,26.85,UMTS,2100,Sectored,17.89,,65,51.925002,-1.423488,OX7 4,38
439228.6993,228773.9986,Three,OX0297,SP3912728822,39.3,UMTS,2100,Sectored,17.89,,65,51.956076,-1.430556,OX7 4,38
439228.6993,228773.9986,T-Mobile,92822,SP3912728822,40,GSM,1800,SECTOR,31,32,,51.956076,-1.430556,OX7 4,38
439228.6993,228773.9986,T-Mobile,92822,SP3912728822,40,GSM,1800,SECTOR,31,32,,51.956076,-1.430556,OX7 4,38
439741.7744,225321.6585,T-Mobile,92840,SP3964025370,27.5,GSM,1800,SECTOR,28,32,,51.925002,-1.423488,OX7 4,38
439741.7744,225321.6585,T-Mobile,92840,SP3964025370,27.5,GSM,1800,SECTOR,28,32,,51.925002,-1.423488,OX7 4,38
439741.7744,225321.6585,T-Mobile,92840,SP3964025370,27.5,GSM,1800,SECTOR,28,32,,51.925002,-1.423488,OX7 4,38
439741.7744,225321.6585,Vodafone,6745,SP3964025370,22.8,GSM,900,Macro,25.7,32,,51.925002,-1.423488,OX7 4,38
439741.7744,225321.6585,Vodafone,6745,SP3964025370,22.8,GSM,900,Macro,25.7,32,,51.925002,-1.423488,OX7 4,38
439741.7744,225321.6585,Vodafone,6745,SP3964025370,22.8,GSM,900,Macro,25.7,32,,51.925002,-1.423488,OX7 4,38
439228.6993,228773.9986,Vodafone,22110,SP3912728822,31.8,GSM,900,Macro,24.9,32,,51.956076,-1.430556,OX7 4,38
439228.6993,228773.9986,Vodafone,22110,SP3912728822,31.8,GSM,900,Macro,24.9,32,,51.956076,-1.430556,OX7 4,38
439228.6993,228773.9986,Vodafone,22110,SP3912728822,31.8,GSM,900,Macro,24.9,32,,51.956076,-1.430556,OX7 4,38
432164.8513,228500.0427,Airwave,TVY047O,SP3206428548,30.45,TETRA,400,Directional,21,25,,51.954065,-1.53337,OX7 5,38
432701.9013,228453.0161,O2,772,SP3260128501,33,GSM,900,Sectored,24.3,32,,51.953611,-1.52556,OX7 5,38
431850.7885,227501.9856,Orange,OXF0053,SP3175027550,25,GSM,1800,SECTOR,28.6,32,,51.94511,-1.538032,OX7 5,38
429840.5618,225471.7343,Orange,OXF0181,SP2974025520,14,GSM,1800,SECTOR,28.5,32,,51.926968,-1.567452,OX7 5,38
429840.5618,225471.7343,Orange,OXF0181,SP2974025520,14,UMTS,2100,SECTOR,29.8,,65,51.926968,-1.567452,OX7 5,38
430570.6227,231152.3391,Three,OX0248,SP3047031200,13,UMTS,2100,Sectored,17.89,,65,51.978,-1.556332,OX7 5,38
431990.7845,226998.8988,Three,OX0298,SP3189027047,20.8,UMTS,2100,Sectored,17.89,,65,51.940579,-1.536042,OX7 5,38
431990.7845,226998.8988,T-Mobile,92768,SP3189027047,21,GSM,1800,SECTOR,28,32,,51.940579,-1.536042,OX7 5,38
431990.7845,226998.8988,T-Mobile,92768,SP3189027047,21,GSM,1800,SECTOR,28,32,,51.940579,-1.536042,OX7 5,38
431990.7845,226998.8988,T-Mobile,92768,SP3189027047,21,GSM,1800,SECTOR,28,32,,51.940579,-1.536042,OX7 5,38
430570.6227,231152.3391,T-Mobile,92849,SP3047031200,13.5,GSM,1800,SECTOR,28,32,,51.978,-1.556332,OX7 5,38
430570.6227,231152.3391,T-Mobile,92849,SP3047031200,13.5,GSM,1800,SECTOR,28,32,,51.978,-1.556332,OX7 5,38
430570.6227,231152.3391,T-Mobile,92849,SP3047031200,13.5,GSM,1800,SECTOR,28,32,,51.978,-1.556332,OX7 5,38
431060.7125,225911.6967,Vodafone,4362,SP3096025960,15,GSM,900,Macro,25.6,32,,51.930857,-1.549669,OX7 5,38
425836.0414,222488.3592,Network Rail,3212,SP2573622537,15,GSM,900,MACRO,29,32,,51.900345,-1.625909,OX7 6,38
430882.6431,219198.0115,Network Rail,3213,SP3078219247,15,GSM,900,MACRO,25,32,,51.870507,-1.552858,OX7 6,38
425459.9147,215450.5127,Orange,OXF0019,SP2536015500,25,GSM,1800,SECTOR,28,32,,51.837087,-1.631892,OX7 6,38
428800.3829,219250.9586,Orange,OXF0084,SP2870019300,17,GSM,1800,SECTOR,29.2,32,,51.871094,-1.583096,OX7 6,38
428800.3488,219280.9896,Three,OX0250,SP2870019330,20.55,UMTS,2100,Sectored,17.89,,65,51.871364,-1.583094,OX7 6,38
428800.3829,219250.9586,T-Mobile,92770,SP2870019300,21.2,GSM,1800,SECTOR,32,32,,51.871094,-1.583096,OX7 6,38
428800.3829,219250.9586,T-Mobile,92770,SP2870019300,21.2,GSM,1800,SECTOR,32,32,,51.871094,-1.583096,OX7 6,38
428800.3829,219250.9586,T-Mobile,92770,SP2870019300,21.2,GSM,1800,SECTOR,32,32,,51.871094,-1.583096,OX7 6,38
428810.3892,219271.0366,Vodafone,8800,SP2871019320,23,GSM,900,Macro,24.4,32,,51.871274,-1.582949,OX7 6,38
428810.3892,219271.0366,Vodafone,8800,SP2871019320,23,GSM,900,Macro,24.4,32,,51.871274,-1.582949,OX7 6,38
428810.3892,219271.0366,Vodafone,8800,SP2871019320,23,GSM,900,Macro,24.4,32,,51.871274,-1.582949,OX7 6,38
444002.2893,226051.735,Orange,OXF7034,SP4390026100,8,GSM,1800,SECTOR,20.9,32,,51.931246,-1.361443,OX7 7,38
444012.3172,226021.6791,Three,OX0199,SP4391026070,13.35,UMTS,2100,Sectored,17.79,,65,51.930975,-1.361301,OX7 7,38
465456.8867,203362.9624,Airwave,TVY124O,SP6535203414,29.35,TETRA,400,Omni,17,25,,51.725175,-1.053731,OX9 2,38
465412.9068,203425.0184,O2,573,SP6530803476,26,GSM,900,Sectored,25.3,32,,51.725738,-1.054356,OX9 2,38
469935.4933,205169.2284,Orange,OXF0128,SP6983005220,19,GSM,1800,SECTOR,28.2,32,,51.740873,-0.988539,OX9 2,38
469935.4933,205169.2284,Orange,OXF0128,SP6983005220,19,UMTS,2100,SECTOR,29.6,,65,51.740873,-0.988539,OX9 2,38
470829.5664,205693.2874,Three,OX0350,SP7072405744,14.5,UMTS,2100,Sectored,25.65,,65,51.745472,-0.975486,OX9 2,38
470845.5736,205689.2851,T-Mobile,93378,SP7074005740,14.5,GSM,1800,SECTOR,26,32,,51.745434,-0.975255,OX9 2,38
470845.5736,205689.2851,T-Mobile,93378,SP7074005740,14.5,GSM,1800,SECTOR,26,32,,51.745434,-0.975255,OX9 2,38
470845.5736,205689.2851,T-Mobile,93378,SP7074005740,14.5,GSM,1800,SECTOR,26,32,,51.745434,-0.975255,OX9 2,38
470675.6059,205839.2986,Vodafone,3149,SP7057005890,15,GSM,900,Macro,24.6,32,,51.746804,-0.977686,OX9 2,38
470675.6059,205839.2986,Vodafone,3149,SP7057005890,15,GSM,900,Macro,24.6,32,,51.746804,-0.977686,OX9 2,38
470675.6059,205839.2986,Vodafone,3149,SP7057005890,15,GSM,900,Macro,24.6,32,,51.746804,-0.977686,OX9 2,38
470675.6059,205839.2986,Vodafone,3149,SP7057005890,15,UMTS,2100,Macro,27.9,,65,51.746804,-0.977686,OX9 2,38
470675.6059,205839.2986,Vodafone,3149,SP7057005890,15,UMTS,2100,Macro,27.9,,65,51.746804,-0.977686,OX9 2,38
470675.6059,205839.2986,Vodafone,3149,SP7057005890,15,UMTS,2100,Macro,27.9,,65,51.746804,-0.977686,OX9 2,38
472103.7957,205920.2461,O2,1354,SP7199805971,16.5,GSM,900,Sectored,25.73,32,,51.74735,-0.956986,OX9 3,38
472103.7957,205920.2461,O2,1354,SP7199805971,16.5,GSM,1800,Sectored,24.73,32,,51.74735,-0.956986,OX9 3,38
472103.7957,205920.2461,O2,1354,SP7199805971,16.5,UMTS,2100,Microcell,27,,65,51.74735,-0.956986,OX9 3,38
470305.5587,206949.4096,Orange,OXF0124,SP7020007000,16,GSM,1800,SECTOR,28.2,32,,51.75683,-0.982821,OX9 3,11
470305.5587,206949.4096,Orange,OXF0124,SP7020007000,16,UMTS,2100,SECTOR,29.5,,65,51.75683,-0.982821,OX9 3,11
472155.7897,205949.2444,Orange,OXF0176,SP7205006000,13,GSM,1800,SECTOR,28.8,32,,51.747604,-0.956227,OX9 3,38
472155.7897,205949.2444,Orange,OXF0176,SP7205006000,13,UMTS,2100,SECTOR,29,,65,51.747604,-0.956227,OX9 3,38
471515.6672,204909.1625,Orange,OXF0204,SP7141004960,16.5,GSM,1800,SECTOR,28.4,32,,51.738336,-0.965711,OX9 3,38
471515.6672,204909.1625,Orange,OXF0204,SP7141004960,16.5,UMTS,2100,SECTOR,29.6,,65,51.738336,-0.965711,OX9 3,38
471435.6778,206329.3349,Orange,OXF7020,SP7133006380,8,GSM,1800,OMNI,23.2,32,,51.751113,-0.966578,OX9 3,38
472277.7659,206120.2977,Three,OX0047,SP7217206171,17,UMTS,2100,Sectored,26.56,,65,51.749126,-0.954425,OX9 3,38
471611.7,204999.1821,Vodafone,42513,SP7150605050,15,UMTS,2100,Macro,29.6,,65,51.739133,-0.964302,OX9 3,38
471611.7,204999.1821,Vodafone,42513,SP7150605050,15,UMTS,2100,Macro,29.6,,65,51.739133,-0.964302,OX9 3,38
471611.7,204999.1821,Vodafone,42513,SP7150605050,15,UMTS,2100,Macro,29.6,,65,51.739133,-0.964302,OX9 3,38
469373.4119,202505.8844,O2,2306,SP6926802557,16.5,GSM,900,Sectored,25.5,32,,51.717,-0.997208,OX9 7,38
467986.2624,202192.7992,O2,11834,SP6788102244,16.5,GSM,900,Microcell,23,32,,51.714355,-1.017345,OX9 7,38
470565.5382,199678.598,Orange,OXF0006,SU7046099730,15,GSM,1800,SECTOR,26.3,32,,51.691435,-0.980526,OX9 7,38
468325.2965,201745.751,Three,OX0217,SP6822001797,10.35,UMTS,2100,Sectored,17.99,,65,51.710295,-1.012526,OX9 7,38
468325.2965,201745.751,T-Mobile,93191,SP6822001797,11,GSM,1800,SECTOR,31,32,,51.710295,-1.012526,OX9 7,38
468325.2965,201745.751,T-Mobile,93191,SP6822001797,11,GSM,1800,SECTOR,31,32,,51.710295,-1.012526,OX9 7,38
468081.2416,203250.9431,Vodafone,22184,SP6797603302,8.3,GSM,900,Macro,25.9,32,,51.723856,-1.015764,OX9 7,38
468081.2416,203250.9431,Vodafone,22184,SP6797603302,8.3,GSM,900,Macro,25.9,32,,51.723856,-1.015764,OX9 7,38
468081.2416,203250.9431,Vodafone,22184,SP6797603302,8.3,GSM,900,Macro,25.9,32,,51.723856,-1.015764,OX9 7,38
